entry,at,order
"""Mot$ @ m8FyQBZbz8"" folds",2021-12-26T02:32:50.746Z,164048597074600
"""isaacwu @ Mhf_KbfDe4"" folds",2021-12-26T02:32:49.806Z,164048596980600
"""areeke @ 1owkVtOQsF"" folds",2021-12-26T02:32:48.791Z,164048596879100
"""angry giraffe @ iyckmMJVn_"" folds",2021-12-26T02:32:44.176Z,164048596417600
"""Kanye2020 @ EWTAOaS4Us"" folds",2021-12-26T02:32:37.750Z,164048595775000
"""jfry420 @ DxyNbHixrW"" folds",2021-12-26T02:32:36.867Z,164048595686700
"""Makkah @ 2dJHfqjO-R"" raises to 5",2021-12-26T02:32:35.070Z,164048595507000
"""home game hero @ dgEP-4bywu"" posts a big blind of 2",2021-12-26T02:32:30.877Z,164048595087713
"""SRV @ 6Idg2NjIGE"" posts a small blind of 1",2021-12-26T02:32:30.877Z,164048595087712
"Player stacks: #1 ""Makkah @ 2dJHfqjO-R"" (246) | #2 ""jfry420 @ DxyNbHixrW"" (34) | #3 ""Kanye2020 @ EWTAOaS4Us"" (775) | #4 ""angry giraffe @ iyckmMJVn_"" (489) | #5 ""areeke @ 1owkVtOQsF"" (767) | #6 ""isaacwu @ Mhf_KbfDe4"" (254) | #7 ""Mot$ @ m8FyQBZbz8"" (284) | #8 ""bignuts @ s1KfWKB5Ag"" (256) | #9 ""SRV @ 6Idg2NjIGE"" (298) | #10 ""home game hero @ dgEP-4bywu"" (609)",2021-12-26T02:32:30.877Z,164048595087701
"-- starting hand #115  (No Limit Texas Hold'em) (dealer: ""bignuts @ s1KfWKB5Ag"") --",2021-12-26T02:32:30.877Z,164048595087700
"-- ending hand #114 --",2021-12-26T02:32:27.878Z,164048594787802
"""home game hero @ dgEP-4bywu"" collected 5 from pot",2021-12-26T02:32:27.878Z,164048594787801
"Uncalled bet of 3 returned to ""home game hero @ dgEP-4bywu""",2021-12-26T02:32:27.878Z,164048594787800
"""SRV @ 6Idg2NjIGE"" folds",2021-12-26T02:32:27.051Z,164048594705100
"""bignuts @ s1KfWKB5Ag"" folds",2021-12-26T02:32:26.079Z,164048594607900
"""Mot$ @ m8FyQBZbz8"" folds",2021-12-26T02:32:25.099Z,164048594509900
"""isaacwu @ Mhf_KbfDe4"" folds",2021-12-26T02:32:24.261Z,164048594426100
"""areeke @ 1owkVtOQsF"" folds",2021-12-26T02:32:23.306Z,164048594330600
"""angry giraffe @ iyckmMJVn_"" folds",2021-12-26T02:32:22.421Z,164048594242100
"""Kanye2020 @ EWTAOaS4Us"" folds",2021-12-26T02:32:21.487Z,164048594148700
"""jfry420 @ DxyNbHixrW"" folds",2021-12-26T02:32:08.365Z,164048592836500
"""Makkah @ 2dJHfqjO-R"" folds",2021-12-26T02:32:07.452Z,164048592745200
"""home game hero @ dgEP-4bywu"" raises to 5",2021-12-26T02:32:06.580Z,164048592658000
"""SRV @ 6Idg2NjIGE"" posts a big blind of 2",2021-12-26T02:32:02.012Z,164048592201213
"""bignuts @ s1KfWKB5Ag"" posts a small blind of 1",2021-12-26T02:32:02.012Z,164048592201212
"Player stacks: #1 ""Makkah @ 2dJHfqjO-R"" (246) | #2 ""jfry420 @ DxyNbHixrW"" (34) | #3 ""Kanye2020 @ EWTAOaS4Us"" (775) | #4 ""angry giraffe @ iyckmMJVn_"" (489) | #5 ""areeke @ 1owkVtOQsF"" (767) | #6 ""isaacwu @ Mhf_KbfDe4"" (254) | #7 ""Mot$ @ m8FyQBZbz8"" (284) | #8 ""bignuts @ s1KfWKB5Ag"" (257) | #9 ""SRV @ 6Idg2NjIGE"" (300) | #10 ""home game hero @ dgEP-4bywu"" (606)",2021-12-26T02:32:02.012Z,164048592201201
"-- starting hand #114  (No Limit Texas Hold'em) (dealer: ""Mot$ @ m8FyQBZbz8"") --",2021-12-26T02:32:02.012Z,164048592201200
"""Mot$ @ m8FyQBZbz8"" shows a J♥, K♣.",2021-12-26T02:31:59.399Z,164048591939900
"-- ending hand #113 --",2021-12-26T02:31:58.289Z,164048591828902
"""Mot$ @ m8FyQBZbz8"" collected 84 from pot",2021-12-26T02:31:58.289Z,164048591828901
"Uncalled bet of 34 returned to ""Mot$ @ m8FyQBZbz8""",2021-12-26T02:31:58.289Z,164048591828900
"""jfry420 @ DxyNbHixrW"" folds",2021-12-26T02:31:57.438Z,164048591743800
"""Mot$ @ m8FyQBZbz8"" bets 34 and go all in",2021-12-26T02:31:55.534Z,164048591553400
"River: 2♠, 10♥, 4♥, 5♥ [9♦]",2021-12-26T02:31:52.208Z,164048591220800
"""jfry420 @ DxyNbHixrW"" calls 21",2021-12-26T02:31:51.304Z,164048591130400
"""Mot$ @ m8FyQBZbz8"" bets 21",2021-12-26T02:31:50.167Z,164048591016700
"Turn: 2♠, 10♥, 4♥ [5♥]",2021-12-26T02:31:46.076Z,164048590607600
"""jfry420 @ DxyNbHixrW"" calls 8",2021-12-26T02:31:45.263Z,164048590526300
"""Mot$ @ m8FyQBZbz8"" bets 8",2021-12-26T02:31:44.229Z,164048590422900
"Flop:  [2♠, 10♥, 4♥]",2021-12-26T02:31:39.598Z,164048589959800
"""jfry420 @ DxyNbHixrW"" calls 12",2021-12-26T02:31:38.705Z,164048589870500
"""bignuts @ s1KfWKB5Ag"" folds",2021-12-26T02:31:37.546Z,164048589754600
"""Mot$ @ m8FyQBZbz8"" raises to 12",2021-12-26T02:31:36.602Z,164048589660200
"""isaacwu @ Mhf_KbfDe4"" folds",2021-12-26T02:31:28.097Z,164048588809700
"""areeke @ 1owkVtOQsF"" folds",2021-12-26T02:31:27.098Z,164048588709800
"""angry giraffe @ iyckmMJVn_"" folds",2021-12-26T02:31:24.102Z,164048588410200
"""Kanye2020 @ EWTAOaS4Us"" folds",2021-12-26T02:31:23.221Z,164048588322100
"""jfry420 @ DxyNbHixrW"" calls 2",2021-12-26T02:31:22.345Z,164048588234500
"""Makkah @ 2dJHfqjO-R"" folds",2021-12-26T02:31:20.024Z,164048588002400
"""home game hero @ dgEP-4bywu"" folds",2021-12-26T02:31:19.079Z,164048587907900
"""SRV @ 6Idg2NjIGE"" folds",2021-12-26T02:31:16.112Z,164048587611200
"""bignuts @ s1KfWKB5Ag"" posts a big blind of 2",2021-12-26T02:31:12.786Z,164048587278613
"""Mot$ @ m8FyQBZbz8"" posts a small blind of 1",2021-12-26T02:31:12.786Z,164048587278612
"Player stacks: #1 ""Makkah @ 2dJHfqjO-R"" (246) | #2 ""jfry420 @ DxyNbHixrW"" (75) | #3 ""Kanye2020 @ EWTAOaS4Us"" (775) | #4 ""angry giraffe @ iyckmMJVn_"" (489) | #5 ""areeke @ 1owkVtOQsF"" (767) | #6 ""isaacwu @ Mhf_KbfDe4"" (254) | #7 ""Mot$ @ m8FyQBZbz8"" (241) | #8 ""bignuts @ s1KfWKB5Ag"" (259) | #9 ""SRV @ 6Idg2NjIGE"" (300) | #10 ""home game hero @ dgEP-4bywu"" (606)",2021-12-26T02:31:12.786Z,164048587278601
"-- starting hand #113  (No Limit Texas Hold'em) (dealer: ""isaacwu @ Mhf_KbfDe4"") --",2021-12-26T02:31:12.786Z,164048587278600
"-- ending hand #112 --",2021-12-26T02:31:09.787Z,164048586978702
"""jfry420 @ DxyNbHixrW"" collected 5 from pot",2021-12-26T02:31:09.787Z,164048586978701
"Uncalled bet of 2 returned to ""jfry420 @ DxyNbHixrW""",2021-12-26T02:31:09.787Z,164048586978700
"""Mot$ @ m8FyQBZbz8"" folds",2021-12-26T02:31:08.952Z,164048586895200
"""jfry420 @ DxyNbHixrW"" bets 2",2021-12-26T02:31:03.737Z,164048586373700
"""Mot$ @ m8FyQBZbz8"" checks",2021-12-26T02:31:02.400Z,164048586240000
"Flop:  [A♠, 10♠, 6♣]",2021-12-26T02:30:59.582Z,164048585958200
"""Mot$ @ m8FyQBZbz8"" checks",2021-12-26T02:30:58.708Z,164048585870800
"""isaacwu @ Mhf_KbfDe4"" folds",2021-12-26T02:30:57.680Z,164048585768000
"""areeke @ 1owkVtOQsF"" folds",2021-12-26T02:30:56.724Z,164048585672400
"""angry giraffe @ iyckmMJVn_"" folds",2021-12-26T02:30:53.957Z,164048585395700
"""Kanye2020 @ EWTAOaS4Us"" folds",2021-12-26T02:30:51.251Z,164048585125100
"""jfry420 @ DxyNbHixrW"" calls 2",2021-12-26T02:30:50.255Z,164048585025500
"""Makkah @ 2dJHfqjO-R"" folds",2021-12-26T02:30:49.267Z,164048584926700
"""home game hero @ dgEP-4bywu"" folds",2021-12-26T02:30:48.342Z,164048584834200
"""SRV @ 6Idg2NjIGE"" folds",2021-12-26T02:30:41.732Z,164048584173200
"""bignuts @ s1KfWKB5Ag"" folds",2021-12-26T02:30:39.217Z,164048583921700
"""Mot$ @ m8FyQBZbz8"" posts a big blind of 2",2021-12-26T02:30:37.978Z,164048583797813
"""isaacwu @ Mhf_KbfDe4"" posts a small blind of 1",2021-12-26T02:30:37.978Z,164048583797812
"Player stacks: #1 ""Makkah @ 2dJHfqjO-R"" (246) | #2 ""jfry420 @ DxyNbHixrW"" (72) | #3 ""Kanye2020 @ EWTAOaS4Us"" (775) | #4 ""angry giraffe @ iyckmMJVn_"" (489) | #5 ""areeke @ 1owkVtOQsF"" (767) | #6 ""isaacwu @ Mhf_KbfDe4"" (255) | #7 ""Mot$ @ m8FyQBZbz8"" (243) | #8 ""bignuts @ s1KfWKB5Ag"" (259) | #9 ""SRV @ 6Idg2NjIGE"" (300) | #10 ""home game hero @ dgEP-4bywu"" (606)",2021-12-26T02:30:37.978Z,164048583797801
"-- starting hand #112  (No Limit Texas Hold'em) (dealer: ""areeke @ 1owkVtOQsF"") --",2021-12-26T02:30:37.978Z,164048583797800
"-- ending hand #111 --",2021-12-26T02:30:34.974Z,164048583497403
"""angry giraffe @ iyckmMJVn_"" shows a J♠, Q♥.",2021-12-26T02:30:34.974Z,164048583497402
"""isaacwu @ Mhf_KbfDe4"" collected 220 from pot with Two Pair, 5's & 4's (combination: 5♦, 5♠, 4♦, 4♥, 9♠)",2021-12-26T02:30:34.974Z,164048583497401
"""isaacwu @ Mhf_KbfDe4"" shows a 5♦, 5♠.",2021-12-26T02:30:34.974Z,164048583497400
"""isaacwu @ Mhf_KbfDe4"" calls 68",2021-12-26T02:30:34.152Z,164048583415200
"""angry giraffe @ iyckmMJVn_"" bets 68",2021-12-26T02:30:22.466Z,164048582246600
"""isaacwu @ Mhf_KbfDe4"" checks",2021-12-26T02:30:16.412Z,164048581641200
"River: 9♠, 2♥, 4♦, 4♥ [7♣]",2021-12-26T02:30:15.163Z,164048581516300
"""isaacwu @ Mhf_KbfDe4"" calls 24",2021-12-26T02:30:14.341Z,164048581434100
"""angry giraffe @ iyckmMJVn_"" bets 24",2021-12-26T02:30:09.523Z,164048580952300
"""isaacwu @ Mhf_KbfDe4"" checks",2021-12-26T02:30:02.057Z,164048580205700
"Turn: 9♠, 2♥, 4♦ [4♥]",2021-12-26T02:30:00.676Z,164048580067600
"""Makkah @ 2dJHfqjO-R"" folds",2021-12-26T02:29:59.791Z,164048579979100
"""isaacwu @ Mhf_KbfDe4"" calls 10",2021-12-26T02:29:58.920Z,164048579892000
"""angry giraffe @ iyckmMJVn_"" bets 10",2021-12-26T02:29:55.677Z,164048579567700
"""Makkah @ 2dJHfqjO-R"" checks",2021-12-26T02:29:45.160Z,164048578516000
"""isaacwu @ Mhf_KbfDe4"" checks",2021-12-26T02:29:41.581Z,164048578158100
"Flop:  [9♠, 2♥, 4♦]",2021-12-26T02:29:40.101Z,164048578010100
"""isaacwu @ Mhf_KbfDe4"" calls 5",2021-12-26T02:29:39.279Z,164048577927900
"""areeke @ 1owkVtOQsF"" folds",2021-12-26T02:29:36.888Z,164048577688800
"""angry giraffe @ iyckmMJVn_"" calls 5",2021-12-26T02:29:36.008Z,164048577600800
"""Kanye2020 @ EWTAOaS4Us"" folds",2021-12-26T02:29:28.333Z,164048576833300
"""jfry420 @ DxyNbHixrW"" folds",2021-12-26T02:29:27.406Z,164048576740600
"""Makkah @ 2dJHfqjO-R"" raises to 5",2021-12-26T02:29:26.178Z,164048576617800
"""home game hero @ dgEP-4bywu"" folds",2021-12-26T02:29:21.167Z,164048576116700
"""SRV @ 6Idg2NjIGE"" folds",2021-12-26T02:29:20.232Z,164048576023200
"""bignuts @ s1KfWKB5Ag"" folds",2021-12-26T02:29:19.304Z,164048575930400
"""Mot$ @ m8FyQBZbz8"" folds",2021-12-26T02:29:18.251Z,164048575825100
"""isaacwu @ Mhf_KbfDe4"" posts a big blind of 2",2021-12-26T02:29:15.880Z,164048575588013
"""areeke @ 1owkVtOQsF"" posts a small blind of 1",2021-12-26T02:29:15.880Z,164048575588012
"Player stacks: #1 ""Makkah @ 2dJHfqjO-R"" (251) | #2 ""jfry420 @ DxyNbHixrW"" (72) | #3 ""Kanye2020 @ EWTAOaS4Us"" (775) | #4 ""angry giraffe @ iyckmMJVn_"" (596) | #5 ""areeke @ 1owkVtOQsF"" (768) | #6 ""isaacwu @ Mhf_KbfDe4"" (142) | #7 ""Mot$ @ m8FyQBZbz8"" (243) | #8 ""bignuts @ s1KfWKB5Ag"" (259) | #9 ""SRV @ 6Idg2NjIGE"" (300) | #10 ""home game hero @ dgEP-4bywu"" (606)",2021-12-26T02:29:15.880Z,164048575588001
"-- starting hand #111  (No Limit Texas Hold'em) (dealer: ""angry giraffe @ iyckmMJVn_"") --",2021-12-26T02:29:15.880Z,164048575588000
"-- ending hand #110 --",2021-12-26T02:29:12.878Z,164048575287802
"""Kanye2020 @ EWTAOaS4Us"" collected 19 from pot",2021-12-26T02:29:12.878Z,164048575287801
"Uncalled bet of 6 returned to ""Kanye2020 @ EWTAOaS4Us""",2021-12-26T02:29:12.878Z,164048575287800
"""jfry420 @ DxyNbHixrW"" folds",2021-12-26T02:29:12.012Z,164048575201200
"""Kanye2020 @ EWTAOaS4Us"" bets 6",2021-12-26T02:29:10.854Z,164048575085400
"""jfry420 @ DxyNbHixrW"" checks",2021-12-26T02:28:57.239Z,164048573723900
"Flop:  [A♦, 4♥, J♠]",2021-12-26T02:28:55.265Z,164048573526500
"""jfry420 @ DxyNbHixrW"" calls 8",2021-12-26T02:28:54.388Z,164048573438800
"""areeke @ 1owkVtOQsF"" folds",2021-12-26T02:28:53.484Z,164048573348400
"""angry giraffe @ iyckmMJVn_"" folds",2021-12-26T02:28:47.638Z,164048572763800
"""Kanye2020 @ EWTAOaS4Us"" raises to 8",2021-12-26T02:28:45.142Z,164048572514200
"""jfry420 @ DxyNbHixrW"" calls 2",2021-12-26T02:28:17.051Z,164048569705100
"""Makkah @ 2dJHfqjO-R"" folds",2021-12-26T02:28:16.022Z,164048569602200
"""home game hero @ dgEP-4bywu"" folds",2021-12-26T02:28:14.375Z,164048569437500
"""SRV @ 6Idg2NjIGE"" folds",2021-12-26T02:28:13.412Z,164048569341200
"""bignuts @ s1KfWKB5Ag"" folds",2021-12-26T02:28:04.454Z,164048568445400
"""Mot$ @ m8FyQBZbz8"" folds",2021-12-26T02:28:03.494Z,164048568349400
"""isaacwu @ Mhf_KbfDe4"" folds",2021-12-26T02:28:02.515Z,164048568251500
"""areeke @ 1owkVtOQsF"" posts a big blind of 2",2021-12-26T02:28:00.186Z,164048568018614
"""angry giraffe @ iyckmMJVn_"" posts a small blind of 1",2021-12-26T02:28:00.186Z,164048568018613
"Player stacks: #1 ""Makkah @ 2dJHfqjO-R"" (251) | #2 ""jfry420 @ DxyNbHixrW"" (80) | #3 ""Kanye2020 @ EWTAOaS4Us"" (764) | #4 ""angry giraffe @ iyckmMJVn_"" (597) | #5 ""areeke @ 1owkVtOQsF"" (770) | #6 ""isaacwu @ Mhf_KbfDe4"" (142) | #7 ""Mot$ @ m8FyQBZbz8"" (243) | #8 ""bignuts @ s1KfWKB5Ag"" (259) | #9 ""SRV @ 6Idg2NjIGE"" (300) | #10 ""home game hero @ dgEP-4bywu"" (606)",2021-12-26T02:28:00.186Z,164048568018602
"-- starting hand #110  (No Limit Texas Hold'em) (dealer: ""Kanye2020 @ EWTAOaS4Us"") --",2021-12-26T02:28:00.186Z,164048568018601
"The player ""jfry420 @ DxyNbHixrW"" joined the game with a stack of 80.",2021-12-26T02:28:00.186Z,164048568018600
"-- ending hand #109 --",2021-12-26T02:27:57.186Z,164048567718602
"""Makkah @ 2dJHfqjO-R"" collected 5 from pot",2021-12-26T02:27:57.186Z,164048567718601
"Uncalled bet of 3 returned to ""Makkah @ 2dJHfqjO-R""",2021-12-26T02:27:57.186Z,164048567718600
"""angry giraffe @ iyckmMJVn_"" folds",2021-12-26T02:27:56.361Z,164048567636100
"""Kanye2020 @ EWTAOaS4Us"" folds",2021-12-26T02:27:55.392Z,164048567539200
"""Makkah @ 2dJHfqjO-R"" raises to 5",2021-12-26T02:27:48.017Z,164048566801700
"""home game hero @ dgEP-4bywu"" folds",2021-12-26T02:27:42.862Z,164048566286200
"""SRV @ 6Idg2NjIGE"" folds",2021-12-26T02:27:41.946Z,164048566194600
"""bignuts @ s1KfWKB5Ag"" folds",2021-12-26T02:27:41.011Z,164048566101100
"""Mot$ @ m8FyQBZbz8"" folds",2021-12-26T02:27:36.367Z,164048565636700
"""isaacwu @ Mhf_KbfDe4"" folds",2021-12-26T02:27:29.355Z,164048564935500
"""areeke @ 1owkVtOQsF"" folds",2021-12-26T02:27:28.398Z,164048564839800
"""angry giraffe @ iyckmMJVn_"" posts a big blind of 2",2021-12-26T02:27:24.005Z,164048564400513
"""Kanye2020 @ EWTAOaS4Us"" posts a small blind of 1",2021-12-26T02:27:24.005Z,164048564400512
"Player stacks: #1 ""Makkah @ 2dJHfqjO-R"" (248) | #3 ""Kanye2020 @ EWTAOaS4Us"" (765) | #4 ""angry giraffe @ iyckmMJVn_"" (599) | #5 ""areeke @ 1owkVtOQsF"" (770) | #6 ""isaacwu @ Mhf_KbfDe4"" (142) | #7 ""Mot$ @ m8FyQBZbz8"" (243) | #8 ""bignuts @ s1KfWKB5Ag"" (259) | #9 ""SRV @ 6Idg2NjIGE"" (300) | #10 ""home game hero @ dgEP-4bywu"" (606)",2021-12-26T02:27:24.005Z,164048564400502
"-- starting hand #109  (No Limit Texas Hold'em) (dead button) --",2021-12-26T02:27:24.005Z,164048564400501
"The player ""SRV @ 6Idg2NjIGE"" joined the game with a stack of 300.",2021-12-26T02:27:24.005Z,164048564400500
"-- ending hand #108 --",2021-12-26T02:27:20.968Z,164048564096804
"""home game hero @ dgEP-4bywu"" collected 134 from pot with Pair, Q's (combination: Q♣, Q♥, A♣, 9♦, 5♥)",2021-12-26T02:27:20.968Z,164048564096803
"""home game hero @ dgEP-4bywu"" shows a Q♣, A♣.",2021-12-26T02:27:20.968Z,164048564096802
"""Mot$ @ m8FyQBZbz8"" collected 134 from pot with Pair, Q's (combination: Q♦, Q♥, A♦, 9♦, 5♥)",2021-12-26T02:27:20.968Z,164048564096801
"""Mot$ @ m8FyQBZbz8"" shows a A♦, Q♦.",2021-12-26T02:27:20.968Z,164048564096800
"""home game hero @ dgEP-4bywu"" calls 67",2021-12-26T02:27:20.095Z,164048564009500
"""Mot$ @ m8FyQBZbz8"" bets 67",2021-12-26T02:27:09.443Z,164048562944300
"River: 4♥, 5♥, 9♦, 2♦ [Q♥]",2021-12-26T02:26:40.982Z,164048560098200
"""home game hero @ dgEP-4bywu"" checks",2021-12-26T02:26:40.168Z,164048560016800
"""Mot$ @ m8FyQBZbz8"" checks",2021-12-26T02:26:08.609Z,164048556860900
"Turn: 4♥, 5♥, 9♦ [2♦]",2021-12-26T02:26:06.967Z,164048556696700
"""Mot$ @ m8FyQBZbz8"" calls 32",2021-12-26T02:26:06.153Z,164048556615300
"""home game hero @ dgEP-4bywu"" bets 32",2021-12-26T02:25:46.590Z,164048554659000
"""Mot$ @ m8FyQBZbz8"" checks",2021-12-26T02:25:31.083Z,164048553108300
"Flop:  [4♥, 5♥, 9♦]",2021-12-26T02:25:29.029Z,164048552902900
"""Mot$ @ m8FyQBZbz8"" calls 32",2021-12-26T02:25:28.205Z,164048552820500
"""angry giraffe @ iyckmMJVn_"" folds",2021-12-26T02:25:20.199Z,164048552019900
"""Kanye2020 @ EWTAOaS4Us"" folds",2021-12-26T02:25:16.547Z,164048551654700
"""Makkah @ 2dJHfqjO-R"" folds",2021-12-26T02:25:15.637Z,164048551563700
"The admin approved the player ""jfry420 @ DxyNbHixrW"" participation with a stack of 80.",2021-12-26T02:25:14.009Z,164048551400900
"""home game hero @ dgEP-4bywu"" raises to 32",2021-12-26T02:25:13.446Z,164048551344600
"The player ""jfry420 @ DxyNbHixrW"" requested a seat.",2021-12-26T02:25:05.714Z,164048550571400
"The admin approved the player ""SRV @ 6Idg2NjIGE"" participation with a stack of 300.",2021-12-26T02:25:01.747Z,164048550174700
"""bignuts @ s1KfWKB5Ag"" folds",2021-12-26T02:24:57.364Z,164048549736400
"""Mot$ @ m8FyQBZbz8"" raises to 11",2021-12-26T02:24:56.331Z,164048549633100
"The player ""SRV @ 6Idg2NjIGE"" requested a seat.",2021-12-26T02:24:55.330Z,164048549533000
"""isaacwu @ Mhf_KbfDe4"" folds",2021-12-26T02:24:48.895Z,164048548889500
"""areeke @ 1owkVtOQsF"" folds",2021-12-26T02:24:47.896Z,164048548789600
"""angry giraffe @ iyckmMJVn_"" posts a straddle of 4",2021-12-26T02:24:46.196Z,164048548619613
"""Kanye2020 @ EWTAOaS4Us"" posts a big blind of 2",2021-12-26T02:24:46.196Z,164048548619612
"Dead Small Blind",2021-12-26T02:24:46.196Z,164048548619611
"Player stacks: #1 ""Makkah @ 2dJHfqjO-R"" (248) | #3 ""Kanye2020 @ EWTAOaS4Us"" (767) | #4 ""angry giraffe @ iyckmMJVn_"" (603) | #5 ""areeke @ 1owkVtOQsF"" (770) | #6 ""isaacwu @ Mhf_KbfDe4"" (142) | #7 ""Mot$ @ m8FyQBZbz8"" (240) | #8 ""bignuts @ s1KfWKB5Ag"" (259) | #10 ""home game hero @ dgEP-4bywu"" (603)",2021-12-26T02:24:46.196Z,164048548619602
"-- starting hand #108  (No Limit Texas Hold'em) (dealer: ""Makkah @ 2dJHfqjO-R"") --",2021-12-26T02:24:46.196Z,164048548619601
"The player ""SRV @ 6Idg2NjIGE"" quits the game with a stack of 5.",2021-12-26T02:24:46.196Z,164048548619600
"-- ending hand #107 --",2021-12-26T02:24:43.093Z,164048548309301
"""home game hero @ dgEP-4bywu"" collected 603 from pot with Straight, 9 High (combination: 9♠, 8♠, 7♦, 6♣, 5♣)",2021-12-26T02:24:43.093Z,164048548309300
"River: 2♣, 8♠, 7♦, 9♠ [3♦]",2021-12-26T02:24:39.087Z,164048547908700
"""home game hero @ dgEP-4bywu"" shows a 6♣, 5♣.",2021-12-26T02:24:35.079Z,164048547507901
"""SRV @ 6Idg2NjIGE"" shows a K♠, K♦.",2021-12-26T02:24:35.079Z,164048547507900
"""SRV @ 6Idg2NjIGE"" shows a K♠, K♦.",2021-12-26T02:24:34.738Z,164048547473800
"Some players choose to not run it twice.",2021-12-26T02:24:34.211Z,164048547421101
"""home game hero @ dgEP-4bywu"" chooses to not run it twice.",2021-12-26T02:24:34.211Z,164048547421100
"""SRV @ 6Idg2NjIGE"" chooses to  run it twice.",2021-12-26T02:24:33.872Z,164048547387200
"Remaining players decide whether to run it twice.",2021-12-26T02:24:32.742Z,164048547274201
"""home game hero @ dgEP-4bywu"" calls 177 and go all in",2021-12-26T02:24:32.742Z,164048547274200
"""SRV @ 6Idg2NjIGE"" bets 177 and go all in",2021-12-26T02:24:29.098Z,164048546909800
"Turn: 2♣, 8♠, 7♦ [9♠]",2021-12-26T02:24:24.378Z,164048546437800
"""home game hero @ dgEP-4bywu"" calls 62",2021-12-26T02:24:23.484Z,164048546348400
"""SRV @ 6Idg2NjIGE"" bets 62",2021-12-26T02:23:56.455Z,164048543645500
"Flop:  [2♣, 8♠, 7♦]",2021-12-26T02:23:45.091Z,164048542509100
"""home game hero @ dgEP-4bywu"" calls 56",2021-12-26T02:23:44.229Z,164048542422900
"""bignuts @ s1KfWKB5Ag"" folds",2021-12-26T02:23:26.436Z,164048540643600
"""isaacwu @ Mhf_KbfDe4"" folds",2021-12-26T02:23:25.343Z,164048540534300
"""SRV @ 6Idg2NjIGE"" raises to 56",2021-12-26T02:23:24.435Z,164048540443500
"""Makkah @ 2dJHfqjO-R"" folds",2021-12-26T02:23:14.230Z,164048539423000
"""home game hero @ dgEP-4bywu"" raises to 24",2021-12-26T02:23:13.283Z,164048539328300
"""bignuts @ s1KfWKB5Ag"" calls 6",2021-12-26T02:22:58.544Z,164048537854400
"""Mot$ @ m8FyQBZbz8"" folds",2021-12-26T02:22:53.131Z,164048537313100
"""isaacwu @ Mhf_KbfDe4"" raises to 6",2021-12-26T02:22:49.519Z,164048536951900
"""areeke @ 1owkVtOQsF"" folds",2021-12-26T02:22:43.162Z,164048536316200
"""angry giraffe @ iyckmMJVn_"" folds",2021-12-26T02:22:42.258Z,164048536225800
"""Kanye2020 @ EWTAOaS4Us"" folds",2021-12-26T02:22:41.334Z,164048536133400
"""SRV @ 6Idg2NjIGE"" posts a big blind of 2",2021-12-26T02:22:37.726Z,164048535772612
"""Makkah @ 2dJHfqjO-R"" posts a small blind of 1",2021-12-26T02:22:37.726Z,164048535772611
"Player stacks: #1 ""Makkah @ 2dJHfqjO-R"" (249) | #2 ""SRV @ 6Idg2NjIGE"" (300) | #3 ""Kanye2020 @ EWTAOaS4Us"" (767) | #4 ""angry giraffe @ iyckmMJVn_"" (603) | #5 ""areeke @ 1owkVtOQsF"" (770) | #6 ""isaacwu @ Mhf_KbfDe4"" (148) | #7 ""Mot$ @ m8FyQBZbz8"" (240) | #8 ""bignuts @ s1KfWKB5Ag"" (265) | #10 ""home game hero @ dgEP-4bywu"" (295)",2021-12-26T02:22:37.726Z,164048535772601
"-- starting hand #107  (No Limit Texas Hold'em) (dealer: ""home game hero @ dgEP-4bywu"") --",2021-12-26T02:22:37.726Z,164048535772600
"-- ending hand #106 --",2021-12-26T02:22:34.807Z,164048535480702
"""areeke @ 1owkVtOQsF"" collected 5 from pot",2021-12-26T02:22:34.807Z,164048535480701
"Uncalled bet of 3 returned to ""areeke @ 1owkVtOQsF""",2021-12-26T02:22:34.807Z,164048535480700
"""Makkah @ 2dJHfqjO-R"" folds",2021-12-26T02:22:33.984Z,164048535398400
"""home game hero @ dgEP-4bywu"" folds",2021-12-26T02:22:32.288Z,164048535228800
"""bignuts @ s1KfWKB5Ag"" folds",2021-12-26T02:22:31.384Z,164048535138400
"""Mot$ @ m8FyQBZbz8"" folds",2021-12-26T02:22:30.421Z,164048535042100
"""isaacwu @ Mhf_KbfDe4"" folds",2021-12-26T02:22:22.241Z,164048534224100
"""areeke @ 1owkVtOQsF"" raises to 5",2021-12-26T02:22:21.192Z,164048534119200
"""angry giraffe @ iyckmMJVn_"" folds",2021-12-26T02:22:15.035Z,164048533503500
"""Kanye2020 @ EWTAOaS4Us"" folds",2021-12-26T02:22:14.118Z,164048533411800
"""SRV @ 6Idg2NjIGE"" folds",2021-12-26T02:22:11.103Z,164048533110300
"""Makkah @ 2dJHfqjO-R"" posts a big blind of 2",2021-12-26T02:22:05.704Z,164048532570412
"""home game hero @ dgEP-4bywu"" posts a small blind of 1",2021-12-26T02:22:05.704Z,164048532570411
